"Series Description","Assets: Other: Gold certificate account: Wednesday level","Assets: Other: Gold certificate account: change in Wednesday level from previous Wednesday level","Assets: Other: Gold certificate account: change in Wednesday level from year ago level","Assets: Other: Special drawing rights certificate account: Wednesday level","Assets: Other: Special drawing rights certificate account: change in Wednesday level from previous Wednesday level","Assets: Other: Special drawing rights certificate account: change in Wednesday level from year ago level","Assets: Other: Coin: Wednesday level","Assets: Other: Coin: change in Wednesday level from previous Wednesday level","Assets: Other: Coin: change in Wednesday level from year ago level","Assets: Other: Securities, premiums, discounts, repurchase agreements, and loans: Wednesday level","Assets: Other: Securities, premiums, discounts, repurchase agreements, and loans: change in Wednesday level from previous Wednesday level","Assets: Other: Securities, premiums, discounts, repurchase agreements, and loans: change in Wednesday level from year ago level","Assets: Securities Held Outright: Securities held outright: Wednesday level","Assets: Securities Held Outright: Securities held outright: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: Securities held outright: change in Wednesday level from year ago level","Assets: Securities Held Outright: U.S. Treasury securities: Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: change in Wednesday level from year ago level","Assets: Securities Held Outright: U.S. Treasury securities: Bills: Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Bills: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Bills: change in Wednesday level from year ago level","Assets: Securities Held Outright: U.S. Treasury securities: Notes and bonds, nominal: Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Notes and bonds, nominal: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Notes and bonds, nominal: change in Wednesday level from year ago level","Assets: Securities Held Outright: U.S. Treasury securities: Notes and bonds, inflation-indexed: Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Notes and bonds, inflation-indexed: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Notes and bonds, inflation-indexed: change in Wednesday level from year ago level","Assets: Securities Held Outright: U.S. Treasury securities: Inflation compensation: Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Inflation compensation: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: U.S. Treasury securities: Inflation compensation: change in Wednesday level from year ago level","Assets: Securities Held Outright: Federal agency debt securities: Wednesday level","Assets: Securities Held Outright: Federal agency debt securities: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: Federal agency debt securities: change in Wednesday level from year ago level","Assets: Securities Held Outright: Mortgage-backed securities: Wednesday level","Assets: Securities Held Outright: Mortgage-backed securities: change in Wednesday level from previous Wednesday level","Assets: Securities Held Outright: Mortgage-backed securities: change in Wednesday level from year ago level","Assets: Unamortized premiums on securities held outright: Wednesday level","Assets: Unamortized premiums on securities held outright: change in Wednesday level from previous Wednesday level","Assets: Unamortized premiums on securities held outright: change in Wednesday level from year ago level","Assets: Unamortized discounts on securities held outright: Wednesday level","Assets: Unamortized discounts on securities held outright: change in Wednesday level from previous Wednesday level","Assets: Unamortized discounts on securities held outright: change in Wednesday level from year ago level","Assets: Other: Repurchase agreements: Wednesday level","Assets: Other: Repurchase agreements: change in Wednesday level from previous Wednesday level","Assets: Other: Repurchase agreements: change in Wednesday level from year ago level","Assets: Liquidity and Credit Facilities: Loans: Wednesday level","Assets: Liquidity and Credit Facilities: Loans: change in Wednesday level from previous Wednesday level","Assets: Liquidity and Credit Facilities: Loans: change in Wednesday level from year ago level","Assets: Net Portfolio Holdings of Maiden Lane LLCs: Net portfolio holdings of Maiden Lane LLC: Wednesday level","Assets: Net Portfolio Holdings of Maiden Lane LLCs: Net portfolio holdings of Maiden Lane LLC: change in Wednesday level from previous Wednesday level","Assets: Net Portfolio Holdings of Maiden Lane LLCs: Net portfolio holdings of Maiden Lane LLC: change in Wednesday level from year ago level","Assets: Other: Items in process of collection, Eliminations from consolidation: Wednesday level","Assets: Other: Items in process of collection (Less eliminations from consolidation): Wednesday level","Assets: Other: Items in process of collection (Less eliminations from consolidation): change in Wednesday level from previous Wednesday level","Assets: Other: Items in process of collection (Less eliminations from consolidation): change in Wednesday level from year ago level","Assets: Other: Bank premises: Wednesday level","Assets: Other: Bank premises: change in Wednesday level from previous Wednesday level","Assets: Other: Bank premises: change in Wednesday level from year ago level","Assets: Central Bank Liquidity Swaps: Central bank liquidity swaps: Wednesday level","Assets: Central Bank Liquidity Swaps: Central bank liquidity swaps: change in Wednesday level from previous Wednesday level","Assets: Central Bank Liquidity Swaps: Central bank liquidity swaps: change in Wednesday level from year ago level","Assets: Other: Other assets: Wednesday level","Assets: Other: Other assets: change in Wednesday level from previous Wednesday level","Assets: Other: Other assets: change in Wednesday level from year ago level","Assets: Other Factors Supplying Reserve Balances: Foreign currency denominated assets: Wednesday level","Assets: Other Factors Supplying Reserve Balances: Foreign currency denominated assets: change in Wednesday level from previous Wednesday level","Assets: Other Factors Supplying Reserve Balances: Foreign currency denominated assets: change in Wednesday level from year ago level","Assets: Total Assets: Total assets, Eliminations from consolidation: Wednesday level","Assets: Total Assets: Total assets (Less eliminations from consolidation): Wednesday level","Assets: Total Assets: Total assets (Less eliminations from consolidation): change in Wednesday level from previous Wednesday level","Assets: Total Assets: Total assets (Less eliminations from consolidation): change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Federal Reserve notes, net of F.R. Bank holdings: Wednesday level","Liabilities and Capital: Liabilities: Federal Reserve notes, net of F.R. Bank holdings: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Federal Reserve notes, net of F.R. Bank holdings: change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Reverse repurchase agreements: Wednesday level","Liabilities and Capital: Liabilities: Reverse repurchase agreements: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Reverse repurchase agreements: change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Deposits, Eliminations from consolidation: Wednesday level","Liabilities and Capital: Liabilities: Deposits (Less eliminations from consolidation): Wednesday level","Liabilities and Capital: Liabilities: Deposits (Less eliminations from consolidation): change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Deposits (Less eliminations from consolidation): change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: Term deposits held by depository institutions: Wednesday level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: Term deposits held by depository institutions: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: Term deposits held by depository institutions: change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Deposits: Other deposits held by depository institutions: Wednesday level","Liabilities and Capital: Liabilities: Deposits: Other deposits held by depository institutions: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Deposits: Other deposits held by depository institutions: change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: U.S. Treasury, General Account: Wednesday level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: U.S. Treasury, General Account: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: U.S. Treasury, General Account: change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: Foreign official: Wednesday level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: Foreign official: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks, other than reserve balances: Foreign official: change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Deposits with F.R. Banks: Other, Eliminations from consolidation: Wednesday level","Liabilities and Capital: Liabilities: Deposits: Other: Wednesday level","Liabilities and Capital: Liabilities: Deposits: Other: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Deposits: Other: change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Deferred availability cash items, Eliminations from consolidation: Wednesday level","Liabilities and Capital: Liabilities: Deferred availability cash items (Less eliminations from consolidation): Wednesday level","Liabilities and Capital: Liabilities: Deferred availability cash items (Less eliminations from consolidation): change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Deferred availability cash items (Less eliminations from consolidation): change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Other liabilities and accrued dividends (Includes the liability for earnings remittances due to the U.S. Treasury): Wednesday level","Liabilities and Capital: Liabilities: Other liabilities and accrued dividends (Includes the liability for earnings remittances due to the U.S. Treasury): change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Other liabilities and accrued dividends (Includes the liability for earnings remittances due to the U.S. Treasury): change in Wednesday level from year ago level","Liabilities and Capital: Liabilities: Total liabilities, Eliminations from consolidation: Wednesday level","Liabilities and Capital: Liabilities: Total liabilities (Less eliminations from consolidation): Wednesday level","Liabilities and Capital: Liabilities: Total liabilities (Less eliminations from consolidation): change in Wednesday level from previous Wednesday level","Liabilities and Capital: Liabilities: Total liabilities (Less eliminations from consolidation): change in Wednesday level from year ago level","Liabilities and Capital: Capital: Capital paid in: Wednesday level","Liabilities and Capital: Capital: Capital paid in: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Capital: Capital paid in: change in Wednesday level from year ago level","Liabilities and Capital: Capital: Surplus: Wednesday level","Liabilities and Capital: Capital: Surplus: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Capital: Surplus: change in Wednesday level from year ago level","Liabilities and Capital: Capital: Other capital accounts: Wednesday level","Liabilities and Capital: Capital: Other capital accounts: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Capital: Other capital accounts: change in Wednesday level from year ago level","Liabilities and Capital: Capital: Total capital: Wednesday level","Liabilities and Capital: Capital: Total capital: change in Wednesday level from previous Wednesday level","Liabilities and Capital: Capital: Total capital: change in Wednesday level from year ago level"
2016-03-30,11037,0,0,5200,0,0,1876,-20,44,4412953,-10428,-102,4243666,-9807,15282,2461326,43,1748,0,0,0,2344518,0,-2191,100880,0,2411,15928,44,1528,29257,0,-7620,1753082,-9851,21154,185557,-668,-17008,-16301,34,1652,0,0,0,32,14,-27,1722,0,31,0,142,-6,32,2226,-1,-15,48,-5,-762,26956,270,692,20681,173,1122,0,4482840,-10017,1041,1397642,1846,82383,369688,62133,15995,0,2667221,-75277,-80821,0,0,0,2336086,-95740,-331577,291912,14205,226383,5172,-1,-69,0,34050,6257,24441,0,1390,993,792,6823,200,270,0,4442763,-10106,18619,30077,89,1249,10000,0,-18828,0,0,0,40077,89,-17579
2016-04-06,11037,0,0,5200,0,0,1873,-3,43,4412648,-305,-203,4243689,23,15189,2461345,19,1652,0,0,0,2341898,-2620,-4811,103501,2621,5032,15946,18,1431,29257,0,-7620,1753087,5,21157,185271,-286,-16971,-16349,-48,1574,0,0,0,37,5,5,1722,0,31,0,168,26,70,2220,-6,-22,146,98,146,28041,1085,-837,21015,334,1423,0,4484069,1229,650,1400041,2399,81334,268507,-101181,24015,0,2768102,100881,-86386,0,0,0,2467091,131005,-325821,263537,-28375,219283,5173,1,-57,0,32301,-1749,20208,0,547,-843,-36,6813,-10,-657,0,4444010,1247,18269,30059,-18,1220,10000,0,-18839,0,0,0,40059,-18,-17619
2016-04-13,11037,0,0,5200,0,0,1874,1,61,4425827,13179,11417,4256748,13059,26613,2461368,23,1562,0,0,0,2341898,0,-4811,103501,0,5033,15969,23,1340,29257,0,-6638,1766123,13036,31689,185357,86,-16762,-16318,31,1564,0,0,0,41,4,3,1722,0,28,0,169,1,73,2222,2,-21,45,-101,45,30749,2708,1273,20884,-131,1486,0,4499729,15660,14363,1399277,-764,82199,258536,-9971,30885,0,2792564,24462,-81829,0,0,0,2509845,42754,-239110,237928,-25609,126377,5197,24,-34,0,39594,7293,30938,0,405,-142,-183,8890,2077,923,0,4459672,15662,31995,30057,-2,1213,10000,0,-18844,0,0,0,40057,-2,-17632
2016-04-20,11037,0,0,5200,0,0,1877,3,68,4416669,-9158,-203,4248103,-8645,15218,2461390,22,1470,0,0,0,2342292,394,-4417,103134,-367,4666,15965,-4,1222,27096,-2161,-8799,1759617,-6506,22547,184786,-571,-16989,-16284,34,1566,0,0,0,64,23,3,1722,0,28,0,148,-21,68,2222,0,-23,33,-12,33,30308,-441,-951,20915,31,1415,0,4490131,-9598,436,1399868,591,84830,268513,9977,-6877,0,2774960,-17604,-57379,0,0,0,2404665,-105180,-212715,337540,99612,136467,5173,-24,-58,0,27582,-12012,18926,0,397,-8,-157,6359,-2531,-2314,0,4450097,-9575,18104,30034,-23,1183,10000,0,-18851,0,0,0,40034,-23,-17668
2016-04-27,11037,0,0,5200,0,0,1867,-10,66,4401115,-15554,3226,4233335,-14768,18556,2461413,23,1379,0,0,0,2342292,0,-4417,103134,0,4666,15987,22,1129,27096,0,-8799,1744826,-14791,25976,183791,-995,-17069,-16082,202,1729,0,0,0,70,6,9,1714,-8,25,0,182,34,123,2222,0,-22,0,-33,0,30557,249,-965,20772,-143,715,0,4474665,-15466,3166,1402602,2734,86619,267113,-1400,17226,0,2757987,-16973,-81731,0,0,0,2353257,-51408,-227810,372499,34959,127073,5174,1,-59,0,27056,-526,19064,0,842,445,293,6084,-275,-1577,0,4434628,-15469,20831,30038,4,1187,10000,0,-18851,0,0,0,40038,4,-17664
2016-05-04,11037,0,0,5200,0,0,1870,3,59,4400819,-296,3110,4233412,77,18476,2461489,76,1307,0,0,0,2342292,0,-4351,103134,0,4600,16063,76,1058,27096,0,-8799,1744827,1,25967,183430,-361,-17062,-16082,0,1698,0,0,0,60,-10,-1,1714,0,28,0,150,-32,86,2219,-3,-20,1200,1200,1200,31785,1228,-967,21276,504,1071,0,4477270,2605,4567,1405515,2913,85887,276795,9682,41862,0,2747295,-10692,-105083,0,0,0,2383369,30112,-226687,323794,-48705,94663,5174,0,-56,0,34959,7903,26998,0,381,-461,-250,7245,1161,-154,0,4437231,2603,22262,30038,0,1171,10000,0,-18867,0,0,0,40038,0,-17696
2016-05-11,11037,0,0,5200,0,0,1877,7,57,4400648,-171,-22766,4233528,116,-6541,2461605,116,1271,0,0,0,2342292,0,-4351,103134,0,4600,16179,116,1022,27096,0,-8799,1744827,0,987,183103,-327,-17908,-16051,31,1699,0,0,0,68,8,-17,1713,-1,16,0,135,-15,72,2219,0,-20,0,-1200,0,34463,2678,-998,21120,-156,863,0,4478411,1141,-22777,1406817,1302,86796,269589,-7206,25820,0,2754541,7246,-113852,0,0,0,2409768,26399,-234077,305842,-17952,100450,5174,0,-57,0,33757,-1202,19832,0,324,-57,-276,7098,-147,-3230,0,4438369,1138,-4742,30042,4,1003,10000,0,-19039,0,0,0,40042,4,-18035
2016-05-18,11037,0,0,5200,0,0,1858,-19,42,4408580,7932,-8724,4241550,8022,7706,2461721,116,1235,0,0,0,2342292,0,-4351,103134,0,4600,16295,116,986,25096,-2000,-10799,1754733,9906,17270,183091,-12,-17373,-16135,-84,1584,0,0,-620,74,6,-21,1713,0,16,0,179,44,98,2220,1,-21,1006,1006,1006,21104,-13359,-109,20844,-276,1048,0,4473741,-4670,-6643,1406583,-234,85147,312871,43282,4611,0,2707228,-47313,-77879,0,0,0,2399629,-10139,-188517,277289,-28553,103540,5203,29,-28,0,25107,-8650,7125,0,391,67,-106,6601,-497,-384,0,4433673,-4696,11389,30068,26,1018,10000,0,-19050,0,0,0,40068,26,-18033
2016-05-25,11037,0,0,5200,0,0,1837,-21,47,4396845,-11735,-4184,4229807,-11743,10839,2461637,-84,998,0,0,0,2342092,-200,-4551,103134,0,4600,16411,116,949,25096,0,-10799,1743074,-11659,20640,182397,-694,-17249,-16089,46,1592,610,610,610,120,46,24,1713,0,16,0,144,-35,51,2220,0,-21,1006,0,1004,20442,-662,-1017,20667,-177,1233,0,4461111,-12630,-2870,1408488,1905,83609,311723,-1148,33086,0,2694437,-12791,-100087,66820,66820,-13099,2339987,-59642,-196933,257092,-20197,93511,5179,-24,-53,0,25359,252,16487,0,275,-116,-571,6095,-506,-764,0,4421018,-12655,15272,30094,26,976,10000,0,-19118,0,0,0,40094,26,-18142
2016-06-01,11037,0,0,5200,0,0,1828,-9,33,4396075,-770,-4755,4229933,126,10853,2461761,124,1012,0,0,0,2339286,-2806,-7357,105939,2805,7405,16536,125,964,25096,0,-10799,1743076,2,20640,182112,-285,-17164,-16059,30,1591,0,-610,0,89,-31,-35,1713,0,13,0,240,96,160,2214,-6,-23,801,-205,801,21556,1114,-1075,20730,63,880,0,4461393,282,-3967,1413557,5069,89774,302674,-9049,60088,0,2697830,3393,-134814,0,-66820,-145702,2400969,60982,-89075,259693,2601,75594,5179,0,-52,0,31989,6630,24420,0,568,293,197,6673,578,-1053,0,4421303,285,14193,30090,-4,965,10000,0,-19125,0,0,0,40090,-4,-18160
2016-06-08,11037,0,0,5200,0,0,1839,11,10,4395929,-146,-4670,4230073,140,10938,2461897,136,1094,0,0,0,2339286,0,-7357,105939,0,7405,16671,135,1045,25096,0,-10799,1743081,5,20644,181790,-322,-17162,-16028,31,1592,0,0,0,94,5,-38,1713,0,17,0,166,-74,84,2214,0,-26,0,-801,0,24228,2672,-1139,21217,487,1261,0,4463542,2149,-4463,1412459,-1098,90406,285035,-17639,58836,0,2717957,20127,-135574,0,0,0,2448818,47849,-212843,225116,-34577,52198,5195,16,-46,0,38828,6839,25117,0,292,-276,-252,7704,1031,277,0,4423447,2144,13693,30095,5,970,10000,0,-19125,0,0,0,40095,5,-18156
2016-06-15,11037,0,0,5200,0,0,1844,5,0,4404322,8393,-15056,4238453,8380,824,2462032,135,1175,0,0,0,2339286,0,-7356,105939,0,7405,16807,136,1126,25096,0,-10799,1751324,8243,10447,181739,-51,-17399,-15991,37,1591,0,0,0,121,27,-72,1713,0,17,0,164,-2,75,2217,3,-26,6,6,-108,25208,980,-1214,21107,-110,1313,0,4472817,9275,-15000,1411284,-1175,90921,271369,-13666,9920,0,2743055,25098,-97201,0,0,0,2404901,-43917,-170605,305523,80407,54154,5197,2,-45,0,27434,-11394,19296,0,402,110,36,6597,-1107,-514,0,4432706,9259,3161,30111,16,975,10000,0,-19136,0,0,0,40111,16,-18161
2016-06-22,11037,0,0,5200,0,0,1863,19,-4,4411592,7270,-13182,4245772,7319,2573,2462168,136,1257,0,0,0,2339286,0,-7356,105939,0,7405,16942,135,1207,25096,0,-10799,1758508,7184,12115,181634,-105,-17284,-15958,33,1592,0,0,0,144,23,-63,1713,0,17,0,171,7,99,2218,1,-25,0,-6,-115,26946,1738,-1382,21269,162,1546,0,4482009,9192,-13046,1411173,-111,90698,335070,63701,45654,0,2688193,-54862,-131173,0,0,0,2318595,-86306,-174934,331412,25889,90650,5196,-1,-47,0,32991,5557,-46842,0,293,-109,-132,7166,569,58,0,4441895,9189,5104,30114,3,982,10000,0,-19132,0,0,0,40114,3,-18150
2016-06-29,11037,0,0,5200,0,0,1853,-10,-17,4396004,-15588,-13696,4230940,-14832,2009,2462303,135,1328,0,0,0,2339286,0,-7355,105939,0,7405,17077,135,1277,25096,0,-10799,1743541,-14967,11481,180818,-816,-17293,-15910,48,1602,0,0,0,156,12,-14,1712,-1,16,0,137,-34,46,2220,2,-16,2,2,-633,27070,124,181,21247,-22,1472,0,4466482,-15527,-12648,1416748,5575,91601,403727,68657,53870,0,2597913,-90280,-141314,0,0,0,2199119,-119476,-305413,346632,15220,134497,5194,-2,-49,0,46968,13977,29651,0,1406,1113,964,6575,-591,383,0,4426369,-15526,5503,30113,-1,981,10000,0,-19132,0,0,0,40113,-1,-18151
2016-07-06,11037,0,0,5200,0,0,1841,-12,-41,4395753,-251,-13786,4231064,124,2002,2462427,124,1320,0,0,0,2338557,-729,-8084,106669,730,8135,17202,125,1271,25096,0,-10799,1743541,0,11481,180466,-352,-17320,-15924,-14,1558,0,0,0,147,-9,-25,1712,0,14,0,282,145,214,2212,-8,-28,2994,2992,2839,28229,1159,-1402,21344,97,1504,0,4470605,4123,-10684,1420861,4113,94070,338376,-65351,36521,0,2663282,65369,-123471,0,0,0,2308282,109163,-277061,298044,-48588,124402,5196,2,-48,0,51760,4792,29236,0,684,-722,321,7294,719,59,0,4430497,4128,7501,30108,-5,962,10000,0,-19146,0,0,0,40108,-5,-18185
2016-07-13,11037,0,0,5200,0,0,1868,27,-14,4395720,-33,-25723,4231178,114,-9763,2462541,114,1303,0,0,0,2338557,0,-8084,106669,0,8135,17316,114,1253,25096,0,-10799,1743541,0,-266,180146,-320,-17631,-15893,31,1566,0,0,0,289,142,104,1712,0,14,0,229,-53,152,2212,0,-29,2220,-774,1912,30886,2657,682,21118,-226,1604,0,4472202,1597,-21403,1418595,-2266,92896,299476,-38900,43452,0,2706654,43372,-139410,0,0,0,2327301,19019,-327844,307707,9663,132001,5196,0,-48,0,66450,14690,56482,0,640,-44,303,6731,-563,-452,0,4432095,1598,-3212,30107,-1,958,10000,0,-19149,0,0,0,40107,-1,-18191
2016-07-20,11037,0,0,5200,0,0,1896,28,11,4407211,11491,-18984,4242398,11220,-3525,2462652,111,1282,0,0,0,2342204,3647,-4437,103596,-3073,5062,16852,-464,658,22492,-2604,-12601,1757254,13713,7794,180399,253,-17103,-15786,107,1642,0,0,0,200,-89,3,1713,1,15,0,240,11,183,2214,2,-27,185,-2035,-474,30488,-398,-1630,20789,-329,1375,0,4480973,8771,-19530,1416605,-1990,90891,328316,28840,62121,0,2688247,-18407,-155286,0,0,0,2318251,-9050,-327206,327138,19431,143935,5219,23,-24,0,37639,-28811,28009,0,382,-258,-49,7332,601,998,0,4440881,8786,-1326,30092,-15,944,10000,0,-19148,0,0,0,40092,-15,-18204
2016-07-27,11037,0,0,5200,0,0,1899,3,16,4390455,-16756,-20460,4226345,-16053,-5084,2462763,111,1261,0,0,0,2342204,0,-4437,103596,0,5062,16963,111,637,22492,0,-12601,1741091,-16163,6257,179557,-842,-17122,-15744,42,1645,0,0,0,297,97,100,1702,-11,1,0,225,-15,-19,2214,0,-28,180,-5,-179,30735,247,-1580,20851,62,1268,0,4464498,-16475,-20982,1416578,-27,88869,309026,-19290,66515,0,2691974,3727,-157954,0,0,0,2332237,13986,-300593,316238,-10900,112860,5269,50,26,0,38230,591,29754,0,760,378,480,6068,-1264,-683,0,4424406,-16475,-2773,30092,0,942,10000,0,-19150,0,0,0,40092,0,-18208
2016-08-03,11037,0,0,5200,0,0,1900,1,22,4390121,-334,-20588,4226461,116,-5096,2462865,102,1262,0,0,0,2342204,0,-4437,103596,0,5062,17065,102,636,22492,0,-12601,1741104,13,6243,179205,-352,-17106,-15730,14,1628,0,0,0,186,-111,-14,1705,3,3,0,210,-15,-13,2210,-4,-25,930,750,622,32054,1319,-1630,21426,575,2074,0,4466793,2295,-19536,1418934,2356,88863,311254,2228,62204,0,2688729,-3245,-153172,0,0,0,2403064,70827,-220948,245682,-70556,46927,5197,-72,-47,0,34787,-3443,20897,0,460,-300,140,7307,1239,486,0,4426685,2279,-1478,30108,16,1025,10000,0,-19083,0,0,0,40108,16,-18057
2016-08-10,11037,0,0,5200,0,0,1912,12,23,4389943,-178,-20626,4226556,95,-5115,2462956,91,1262,0,0,0,2342204,0,-4437,103596,0,5062,17156,91,637,22492,0,-12601,1741109,5,6225,178885,-320,-17103,-15699,31,1629,0,0,0,200,14,-38,1707,2,5,0,225,15,20,2210,0,-25,575,-355,346,34689,2635,-1723,21432,6,1660,0,4468929,2136,-20321,1419376,442,87590,321071,9817,92875,0,2680851,-7878,-181967,0,0,-66066,2382780,-20284,-173010,252095,6413,44106,5196,-1,-48,0,40780,5993,13050,0,529,69,71,6982,-325,-824,0,4428809,2124,-2255,30120,12,1027,10000,0,-19093,0,0,0,40120,12,-18066
2016-08-17,11037,0,0,5200,0,0,1930,18,31,4402957,13014,-21059,4239293,12737,-5660,2463447,491,1662,0,0,0,2342604,400,-4037,103596,0,5062,17247,91,637,22492,0,-12601,1753354,12245,5279,179130,245,-16916,-15677,22,1628,0,0,0,212,12,-110,1707,0,6,0,221,-4,-93,2211,1,-25,105,-470,-27,19481,-15208,-1584,21627,195,2019,0,4466476,-2453,-20732,1418599,-777,87197,323693,2622,75799,0,2676641,-4210,-166015,58594,58594,-64668,2335873,-46907,-217714,241426,-10669,99350,5265,69,20,0,35483,-5297,16997,0,522,-7,238,6882,-100,121,0,4426337,-2472,-2661,30139,19,1034,10000,0,-19105,0,0,0,40139,19,-18071
2016-08-24,11037,0,0,5200,0,0,1935,5,25,4408741,5784,-3139,4245050,5757,11469,2463538,91,1662,0,0,0,2342604,0,-4037,103596,0,5062,17338,91,637,22492,0,-12601,1759020,5666,22408,179107,-23,-16206,-15643,34,1624,0,0,0,228,16,-25,1707,0,8,0,206,-15,-84,2213,2,-24,22,-83,-112,21184,1703,752,21595,-32,1309,0,4473840,7364,-1265,1419069,470,85862,335860,12167,103984,0,2671957,-4684,-172448,0,-58594,0,2341222,5349,-363941,244881,3455,125734,5164,-101,-80,0,80691,45208,65839,0,606,84,209,6203,-679,-722,0,4433696,7359,16885,30144,5,997,10000,0,-19147,0,0,0,40144,5,-18150
2016-08-31,11037,0,0,5200,0,0,1931,-4,38,4393034,-15707,-18641,4230119,-14931,-3599,2463645,107,1704,0,0,0,2341647,-957,-4993,104553,957,6019,17445,107,678,22492,0,-12601,1743982,-15038,7298,178323,-784,-16622,-15615,28,1620,0,0,0,207,-21,-40,1707,0,4,0,218,12,-91,2212,-1,-21,1351,1329,1214,19990,-1194,-1564,21228,-367,1083,0,4457907,-15933,-17979,1422618,3549,85316,422530,86670,190629,0,2565460,-106497,-275870,0,0,0,2230607,-110615,-464210,288946,44065,166683,5167,3,-77,0,40740,-39951,21733,0,1366,760,1044,5787,-416,-952,0,4417762,-15934,167,30145,1,1000,10000,0,-19145,0,0,0,40145,1,-18146
2016-09-07,11037,0,0,5200,0,0,1919,-12,30,4392652,-382,-18749,4230075,-44,-3667,2463599,-46,1656,0,0,0,2341647,0,-4993,104553,0,6019,17399,-46,630,22492,0,-12601,1743984,2,7278,177973,-350,-16644,-15583,32,1622,0,0,0,188,-19,-59,1707,0,4,0,220,2,-191,2204,-8,-30,350,-1001,214,22641,2651,-1640,21463,235,1542,0,4459394,1487,-18819,1427438,4820,85299,319779,-102751,91727,0,2664553,99093,-177757,0,0,0,2382028,151421,-352622,238152,-50794,161896,5167,0,-88,0,39205,-1535,13056,0,650,-716,188,6830,1043,-132,0,4419249,1487,-675,30145,0,1001,10000,0,-19144,0,0,0,40145,0,-18143
2016-09-14,11037,0,0,5200,0,0,1925,6,24,4412606,19954,-7285,4249517,19442,7360,2463553,-46,1609,0,0,0,2341647,0,-4993,104553,0,6019,17352,-47,582,22492,0,-12601,1763473,19489,18354,178425,452,-16211,-15551,32,1616,0,0,0,215,27,-49,1707,0,5,0,213,-7,-74,2204,0,-31,6,-344,-139,25293,2652,-25,21444,-19,1351,0,4481635,22241,-6174,1424422,-3016,84701,316600,-3179,80583,0,2691034,26481,-155320,0,0,0,2349288,-32740,-294476,252691,14539,72701,5166,-1,-104,0,83889,44684,66560,0,761,111,405,8671,1841,1598,0,4441488,22239,11967,30147,2,1003,10000,0,-19144,0,0,0,40147,2,-18141
